k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,92.4861657271052,95.48185775376409,77.09423828125,7.3705315589904785,1.0658838140898506,0.05
2,249,353,104,177,132.1740331467031,137.38734088501678,116.97090911865234,5.560892105102539,1.0589343253584838,0.05
3,353,499,146,250,187.890177967029,190.31863650213575,170.80899047851562,4.977038383483887,1.0509972234958742,0.05
4,499,707,208,354,264.4249642346655,266.8852322773227,246.68255615234375,4.109575271606445,1.0416577928753143,0.05
5,707,999,292,500,371.20087015305126,374.670380083924,352.32879638671875,4.397518157958984,1.0293991544415813,0.05
6,999,1414,415,707,517.4877319335938,523.032470703125,504.8933410644531,6.930456638336182,1.0,0.05
