k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,78.74006184032321,80.67723929379976,46.137046813964844,4.529834270477295,1.432608065980265,0.3
2,149,212,63,106,101.42027034934435,103.80557340692326,66.72040557861328,3.860605478286743,1.3956059778190668,0.3
3,212,299,87,150,142.92904892517208,145.21498733167823,98.92191314697266,4.530017375946045,1.3532230067546425,0.3
4,299,424,125,212,195.4752226810213,196.98547192676128,142.98019409179688,4.097830772399902,1.3062994215079575,0.3
5,424,599,175,300,263.52892503232124,266.2513851827641,205.89080810546875,3.0443687438964844,1.2497663833473094,0.3
6,599,848,249,424,353.3964914430795,354.5331078954996,294.7740173339844,3.1029152870178223,1.1768776791765452,0.3
7,848,1199,351,600,423.41851806640625,427.3237609863281,418.3712463378906,3.0874862670898438,1.0,0.3
