k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,98.15523121918946,101.85071087547263,77.1999282836914,7.130324363708496,1.1317676281797013,0.1
2,249,353,104,177,138.1330160639602,142.9960159059979,114.85541534423828,6.902437686920166,1.1178686507169675,0.1
3,353,499,146,250,194.78817927970806,199.08470657947527,168.83804321289062,5.915974140167236,1.1019944469917484,0.1
4,499,707,208,354,273.34057658280585,278.04279040093587,244.47601318359375,5.131069660186768,1.0833155857506287,0.1
5,707,999,292,500,378.95353725100466,383.8846008594654,349.8027648925781,4.442885398864746,1.0587983088831627,0.1
6,999,1414,415,707,519.140869140625,525.8717651367188,503.0058288574219,8.403998374938965,1.0,0.1
